f,S21
544,0.991790901
545,0.991765024
546,0.991739138
547,0.991713242
548,0.991687337
549,0.991661422
550,0.991635498
551,0.991609566
552,0.991583624
553,0.991557673
554,0.991531714
555,0.991505747
556,0.991479771
557,0.991453787
558,0.991427794
559,0.991401794
560,0.991375785
561,0.991349769
562,0.991323745
563,0.991297714
564,0.991271675
565,0.991245629
566,0.991219576
567,0.991193516
568,0.991167448
569,0.991141374
570,0.991115293
571,0.991089206
572,0.991063112
573,0.991037011
574,0.991010905
575,0.990984792
576,0.990958673
577,0.990932548
578,0.990906417
579,0.990880281
580,0.990854139
581,0.990827991
582,0.990801839
583,0.99077568
584,0.990749517
585,0.990723348
586,0.990697175
587,0.990670997
588,0.990644814
589,0.990618626
590,0.990592434
591,0.990566237
592,0.990540036
593,0.990513831
594,0.990487621
595,0.990461408
596,0.99043519
597,0.990408969
598,0.990382744
599,0.990356515
600,0.990330283
601,0.990304047
602,0.990277808
603,0.990251566
604,0.99022532
605,0.990199071
606,0.99017282
607,0.990146565
608,0.990120308
609,0.990094048
610,0.990067786
611,0.990041521
612,0.990015253
613,0.989988984
614,0.989962711
615,0.989936437
616,0.989910161
617,0.989883883
618,0.989857603
619,0.989831321
620,0.989805037
621,0.989778752
622,0.989752465
623,0.989726177
624,0.989699887
625,0.989673597
626,0.989647305
627,0.989621011
628,0.989594717
629,0.989568422
630,0.989542126
631,0.989515829
632,0.989489532
633,0.989463234
634,0.989436935
635,0.989410636
636,0.989384336
637,0.989358036
638,0.989331736
639,0.989305436
640,0.989279136
641,0.989252836
642,0.989226536
643,0.989200236
644,0.989173936
645,0.989147636
646,0.989121337
647,0.989095039
648,0.98906874
649,0.989042443
650,0.989016146
651,0.98898985
652,0.988963555
653,0.988937261
654,0.988910967
655,0.988884675
656,0.988858384
657,0.988832093
658,0.988805805
659,0.988779517
660,0.988753231
661,0.988726946
662,0.988700663
663,0.988674382
664,0.988648102
665,0.988621823
666,0.988595547
667,0.988569272
668,0.988543
669,0.988516729
670,0.98849046
671,0.988464194
672,0.988437929
673,0.988411667
674,0.988385407
675,0.98835915
676,0.988332894
677,0.988306642
678,0.988280392
679,0.988254144
680,0.988227899
681,0.988201657
682,0.988175418
683,0.988149181
684,0.988122948
685,0.988096717
686,0.988070489
687,0.988044265
688,0.988018043
689,0.987991825
690,0.98796561
691,0.987939398
692,0.987913189
693,0.987886984
694,0.987860783
695,0.987834585
696,0.98780839
697,0.987782199
698,0.987756012
699,0.987729829
700,0.987703649
701,0.987677473
702,0.987651301
703,0.987625133
704,0.987598969
705,0.987572809
706,0.987546653
707,0.987520501
708,0.987494353
709,0.98746821
710,0.987442071
711,0.987415936
712,0.987389805
713,0.987363679
714,0.987337558
715,0.987311441
716,0.987285329
717,0.987259221
718,0.987233118
719,0.987207019
720,0.987180925
721,0.987154837
722,0.987128753
723,0.987102673
724,0.987076599
725,0.98705053
726,0.987024466
727,0.986998407
728,0.986972353
729,0.986946304
730,0.98692026
731,0.986894222
732,0.986868189
733,0.986842161
734,0.986816138
735,0.986790121
736,0.98676411
737,0.986738104
738,0.986712103
739,0.986686108
740,0.986660119
741,0.986634135
742,0.986608157
743,0.986582185
744,0.986556218
745,0.986530257
746,0.986504302
747,0.986478353
748,0.98645241
749,0.986426473
750,0.986400542
751,0.986374617
752,0.986348698
753,0.986322785
754,0.986296878
755,0.986270977
756,0.986245083
757,0.986219195
758,0.986193313
759,0.986167437
760,0.986141568
761,0.986115705
762,0.986089849
763,0.986063999
764,0.986038155
765,0.986012318
766,0.985986488
767,0.985960664
768,0.985934847
769,0.985909036
770,0.985883232
771,0.985857435
772,0.985831644
773,0.985805861
774,0.985780084
775,0.985754314
776,0.985728551
777,0.985702795
778,0.985677045
779,0.985651303
780,0.985625567
781,0.985599839
782,0.985574118
783,0.985548404
784,0.985522697
785,0.985496997
786,0.985471304
787,0.985445618
788,0.98541994
789,0.985394269
790,0.985368605
791,0.985342948
792,0.985317299
793,0.985291657
794,0.985266023
795,0.985240396
796,0.985214776
797,0.985189164
798,0.98516356
799,0.985137962
800,0.985112373
801,0.985086791
802,0.985061217
803,0.98503565
804,0.985010091
805,0.984984539
806,0.984958995
807,0.984933459
808,0.984907931
809,0.984882411
810,0.984856898
811,0.984831393
812,0.984805896
813,0.984780407
814,0.984754926
815,0.984729452
816,0.984703987
817,0.984678529
818,0.98465308
819,0.984627638
820,0.984602205
821,0.984576779
822,0.984551362
823,0.984525953
824,0.984500551
825,0.984475158
826,0.984449774
827,0.984424397
828,0.984399028
829,0.984373668
830,0.984348316
831,0.984322972
832,0.984297637
833,0.984272309
834,0.984246991
835,0.98422168
836,0.984196378
837,0.984171084
838,0.984145799
839,0.984120522
840,0.984095253
841,0.984069993
842,0.984044741
843,0.984019498
844,0.983994264
845,0.983969038
846,0.98394382
847,0.983918611
848,0.983893411
849,0.983868219
850,0.983843036
851,0.983817861
852,0.983792695
853,0.983767538
854,0.98374239
855,0.98371725
856,0.983692119
857,0.983666997
858,0.983641883
859,0.983616778
860,0.983591682
861,0.983566595
862,0.983541517
863,0.983516447
864,0.983491386
865,0.983466335
866,0.983441292
867,0.983416258
868,0.983391233
869,0.983366217
870,0.983341209
871,0.983316211
872,0.983291222
873,0.983266242
874,0.98324127
875,0.983216308
876,0.983191355
877,0.983166411
878,0.983141476
879,0.98311655
880,0.983091633
881,0.983066725
882,0.983041826
883,0.983016937
884,0.982992057
885,0.982967185
886,0.982942323
887,0.982917471
888,0.982892627
889,0.982867793
890,0.982842967
891,0.982818152
892,0.982793345
893,0.982768547
894,0.982743759
895,0.982718981
896,0.982694211
897,0.982669451
898,0.9826447
899,0.982619959
900,0.982595226
901,0.982570504
902,0.98254579
903,0.982521086
904,0.982496392
905,0.982471707
906,0.982447031
907,0.982422365
908,0.982397708
909,0.98237306
910,0.982348422
911,0.982323794
912,0.982299175
913,0.982274566
914,0.982249966
915,0.982225375
916,0.982200795
917,0.982176223
918,0.982151662
919,0.982127109
920,0.982102567
921,0.982078034
922,0.982053511
923,0.982028997
924,0.982004493
925,0.981979998
926,0.981955513
927,0.981931038
928,0.981906573
929,0.981882117
930,0.981857671
931,0.981833234
932,0.981808807
933,0.98178439
934,0.981759983
935,0.981735585
936,0.981711197
937,0.981686819
938,0.981662451
939,0.981638092
940,0.981613743
941,0.981589404
942,0.981565075
943,0.981540756
944,0.981516446
945,0.981492146
946,0.981467856
947,0.981443576
948,0.981419306
949,0.981395045
950,0.981370794
951,0.981346554
952,0.981322323
953,0.981298102
954,0.981273891
955,0.98124969
956,0.981225498
957,0.981201317
958,0.981177145
959,0.981152984
960,0.981128832
961,0.981104691
962,0.981080559
963,0.981056437
964,0.981032326
965,0.981008224
966,0.980984132
967,0.98096005
968,0.980935978
969,0.980911917
970,0.980887865
971,0.980863823
972,0.980839791
973,0.98081577
974,0.980791758
975,0.980767756
976,0.980743765
977,0.980719783
978,0.980695812
979,0.98067185
980,0.980647899
981,0.980623958
982,0.980600027
983,0.980576106
984,0.980552195
985,0.980528294
986,0.980504403
987,0.980480523
988,0.980456652
989,0.980432792
990,0.980408942
991,0.980385102
992,0.980361272
993,0.980337452
994,0.980313643
995,0.980289843
996,0.980266054
997,0.980242275
998,0.980218506
999,0.980194747
1000,0.980170999
1001,0.980147261
1002,0.980123533
1003,0.980099815
1004,0.980076107
1005,0.98005241
1006,0.980028723
1007,0.980005046
1008,0.979981379
1009,0.979957723
1010,0.979934077
1011,0.979910441
1012,0.979886815
1013,0.979863199
1014,0.979839594
1015,0.979815999
1016,0.979792415
1017,0.979768841
1018,0.979745277
1019,0.979721723
1020,0.979698179
1021,0.979674646
1022,0.979651123
1023,0.979627611
1024,0.979604109
1025,0.979580617
1026,0.979557135
1027,0.979533664
1028,0.979510203
1029,0.979486753
1030,0.979463312
1031,0.979439882
1032,0.979416463
1033,0.979393054
1034,0.979369655
1035,0.979346267
1036,0.979322888
1037,0.979299521
1038,0.979276163
1039,0.979252816
1040,0.97922948
1041,0.979206154
1042,0.979182838
1043,0.979159532
1044,0.979136237
1045,0.979112953
1046,0.979089678
1047,0.979066415
1048,0.979043161
1049,0.979019918
1050,0.978996686
1051,0.978973463
1052,0.978950252
1053,0.97892705
1054,0.978903859
1055,0.978880679
1056,0.978857509
1057,0.978834349
1058,0.9788112
1059,0.978788061
1060,0.978764933
1061,0.978741815
1062,0.978718708
1063,0.978695611
1064,0.978672525
1065,0.978649449
1066,0.978626383
1067,0.978603328
1068,0.978580284
1069,0.97855725
1070,0.978534226
1071,0.978511213
1072,0.97848821
1073,0.978465218
1074,0.978442236
1075,0.978419265
1076,0.978396304
1077,0.978373354
1078,0.978350414
1079,0.978327485
1080,0.978304567
1081,0.978281658
1082,0.978258761
1083,0.978235874
1084,0.978212997
1085,0.978190131
1086,0.978167275
1087,0.97814443
1088,0.978121595
1089,0.978098771
1090,0.978075958
1091,0.978053155
1092,0.978030362
1093,0.97800758
1094,0.977984809
1095,0.977962048
1096,0.977939298
1097,0.977916558
1098,0.977893828
1099,0.97787111
1100,0.977848402
1101,0.977825704
1102,0.977803017
1103,0.97778034
1104,0.977757674
1105,0.977735019
1106,0.977712374
1107,0.97768974
1108,0.977667116
1109,0.977644503
1110,0.9776219
1111,0.977599308
1112,0.977576726
1113,0.977554155
1114,0.977531595
1115,0.977509045
1116,0.977486506
1117,0.977463977
1118,0.977441459
1119,0.977418952
1120,0.977396455
1121,0.977373968
1122,0.977351493
1123,0.977329027
1124,0.977306573
1125,0.977284129
1126,0.977261695
1127,0.977239272
1128,0.97721686
1129,0.977194458
1130,0.977172067
1131,0.977149687
1132,0.977127317
1133,0.977104957
1134,0.977082608
1135,0.97706027
1136,0.977037943
1137,0.977015626
1138,0.976993319
1139,0.976971023
1140,0.976948738
1141,0.976926463
1142,0.976904199
1143,0.976881946
1144,0.976859703
1145,0.976837471
1146,0.976815249
1147,0.976793038
1148,0.976770838
1149,0.976748648
1150,0.976726469
1151,0.9767043
1152,0.976682142
1153,0.976659994
1154,0.976637858
1155,0.976615731
1156,0.976593616
1157,0.976571511
1158,0.976549416
1159,0.976527332
1160,0.976505259
1161,0.976483197
1162,0.976461145
1163,0.976439103
1164,0.976417072
1165,0.976395052
1166,0.976373043
1167,0.976351044
1168,0.976329055
1169,0.976307077
1170,0.97628511
1171,0.976263154
1172,0.976241208
1173,0.976219272
1174,0.976197347
1175,0.976175433
1176,0.97615353
1177,0.976131637
1178,0.976109754
1179,0.976087883
1180,0.976066022
1181,0.976044171
1182,0.976022331
1183,0.976000502
1184,0.975978683
1185,0.975956875
1186,0.975935077
1187,0.97591329
1188,0.975891514
1189,0.975869748
1190,0.975847993
1191,0.975826249
1192,0.975804515
1193,0.975782791
1194,0.975761079
1195,0.975739376
1196,0.975717685
1197,0.975696004
1198,0.975674334
1199,0.975652674
1200,0.975631025
