f,S21
350,0.982702777
351,0.982623871
352,0.982544971
353,0.982466078
354,0.982387192
355,0.982308314
356,0.982229445
357,0.982150586
358,0.982071736
359,0.981992898
360,0.981914071
361,0.981835256
362,0.981756453
363,0.981677664
364,0.981598889
365,0.981520128
366,0.981441382
367,0.981362653
368,0.981283939
369,0.981205242
370,0.981126563
371,0.981047902
372,0.980969259
373,0.980890636
374,0.980812032
375,0.980733448
376,0.980654886
377,0.980576344
378,0.980497825
379,0.980419328
380,0.980340854
381,0.980262403
382,0.980183976
383,0.980105574
384,0.980027196
385,0.979948844
386,0.979870518
387,0.979792218
388,0.979713945
389,0.979635699
390,0.979557481
391,0.979479292
392,0.97940113
393,0.979322998
394,0.979244896
395,0.979166824
396,0.979088782
397,0.979010771
398,0.978932791
399,0.978854842
400,0.978776926
401,0.978699042
402,0.978621192
403,0.978543374
404,0.97846559
405,0.97838784
406,0.978310125
407,0.978232445
408,0.9781548
409,0.97807719
410,0.977999616
411,0.977922079
412,0.977844578
413,0.977767114
414,0.977689688
415,0.977612299
416,0.977534948
417,0.977457636
418,0.977380362
419,0.977303128
420,0.977225933
421,0.977148777
422,0.977071662
423,0.976994586
424,0.976917552
425,0.976840558
426,0.976763605
427,0.976686694
428,0.976609825
429,0.976532998
430,0.976456213
431,0.976379471
432,0.976302772
433,0.976226116
434,0.976149504
435,0.976072935
436,0.97599641
437,0.97591993
438,0.975843494
439,0.975767103
440,0.975690757
441,0.975614456
442,0.975538201
443,0.975461992
444,0.975385828
445,0.975309711
446,0.975233641
447,0.975157617
448,0.97508164
449,0.97500571
450,0.974929827
451,0.974853993
452,0.974778206
453,0.974702467
454,0.974626776
455,0.974551133
456,0.97447554
457,0.974399995
458,0.974324499
459,0.974249053
460,0.974173655
461,0.974098308
462,0.97402301
463,0.973947763
464,0.973872565
465,0.973797418
466,0.973722321
467,0.973647275
468,0.97357228
469,0.973497336
470,0.973422443
471,0.973347602
472,0.973272812
473,0.973198074
474,0.973123387
475,0.973048753
476,0.972974171
477,0.972899641
478,0.972825163
479,0.972750738
480,0.972676366
481,0.972602047
482,0.972527781
483,0.972453568
484,0.972379408
485,0.972305301
486,0.972231249
487,0.972157249
488,0.972083304
489,0.972009413
490,0.971935575
491,0.971861792
492,0.971788063
493,0.971714389
494,0.971640768
495,0.971567203
496,0.971493692
497,0.971420236
498,0.971346836
499,0.97127349
500,0.971200199
501,0.971126964
502,0.971053783
503,0.970980659
504,0.97090759
505,0.970834576
506,0.970761619
507,0.970688717
508,0.970615871
509,0.97054308
510,0.970470346
511,0.970397669
512,0.970325047
513,0.970252482
514,0.970179973
515,0.970107521
516,0.970035125
517,0.969962786
518,0.969890503
519,0.969818277
520,0.969746108
521,0.969673996
522,0.969601941
523,0.969529943
524,0.969458002
525,0.969386118
526,0.969314292
527,0.969242523
528,0.969170811
529,0.969099156
530,0.969027559
531,0.968956019
532,0.968884537
533,0.968813113
534,0.968741746
535,0.968670437
536,0.968599186
537,0.968527992
538,0.968456856
539,0.968385778
540,0.968314758
541,0.968243796
542,0.968172892
543,0.968102046
544,0.968031259
545,0.967960529
546,0.967889857
547,0.967819244
548,0.967748689
549,0.967678192
550,0.967607753
551,0.967537372
552,0.96746705
553,0.967396787
554,0.967326581
555,0.967256435
556,0.967186346
557,0.967116316
558,0.967046345
559,0.966976432
560,0.966906577
561,0.966836782
562,0.966767044
563,0.966697365
564,0.966627745
565,0.966558184
566,0.966488681
567,0.966419237
568,0.966349851
569,0.966280524
570,0.966211256
571,0.966142047
572,0.966072896
573,0.966003804
574,0.96593477
575,0.965865796
576,0.96579688
577,0.965728023
578,0.965659224
579,0.965590485
580,0.965521804
581,0.965453181
582,0.965384618
583,0.965316113
584,0.965247668
585,0.96517928
586,0.965110952
587,0.965042683
588,0.964974472
589,0.96490632
590,0.964838226
591,0.964770192
592,0.964702216
593,0.964634298
594,0.96456644
595,0.96449864
596,0.964430899
597,0.964363217
598,0.964295593
599,0.964228028
600,0.964160522
601,0.964093074
602,0.964025685
603,0.963958354
604,0.963891082
605,0.963823869
606,0.963756714
607,0.963689618
608,0.963622581
609,0.963555601
610,0.963488681
611,0.963421819
612,0.963355015
613,0.96328827
614,0.963221583
615,0.963154955
616,0.963088385
617,0.963021874
618,0.96295542
619,0.962889026
620,0.962822689
621,0.962756411
622,0.962690191
623,0.962624029
624,0.962557925
625,0.96249188
626,0.962425892
627,0.962359963
628,0.962294092
629,0.962228279
630,0.962162524
631,0.962096827
632,0.962031188
633,0.961965607
634,0.961900084
635,0.961834619
636,0.961769212
637,0.961703862
638,0.96163857
639,0.961573336
640,0.96150816
641,0.961443042
642,0.961377981
643,0.961312978
644,0.961248032
645,0.961183144
646,0.961118314
647,0.961053541
648,0.960988825
649,0.960924167
650,0.960859567
651,0.960795023
652,0.960730537
653,0.960666108
654,0.960601737
655,0.960537423
656,0.960473165
657,0.960408965
658,0.960344823
659,0.960280737
660,0.960216708
661,0.960152736
662,0.960088821
663,0.960024963
664,0.959961162
665,0.959897417
666,0.95983373
667,0.959770099
668,0.959706524
669,0.959643007
670,0.959579546
671,0.959516141
672,0.959452793
673,0.959389502
674,0.959326267
675,0.959263088
676,0.959199966
677,0.9591369
678,0.95907389
679,0.959010936
680,0.958948039
681,0.958885198
682,0.958822413
683,0.958759683
684,0.95869701
685,0.958634393
686,0.958571831
687,0.958509326
688,0.958446876
689,0.958384482
690,0.958322144
691,0.958259861
692,0.958197634
693,0.958135462
694,0.958073346
695,0.958011286
696,0.957949281
697,0.957887331
698,0.957825436
699,0.957763597
700,0.957701813
701,0.957640084
702,0.95757841
703,0.957516792
704,0.957455228
705,0.957393719
706,0.957332266
707,0.957270867
708,0.957209523
709,0.957148233
710,0.957086999
711,0.957025819
712,0.956964694
713,0.956903623
714,0.956842607
715,0.956781645
716,0.956720737
717,0.956659884
718,0.956599086
719,0.956538341
720,0.956477651
721,0.956417015
722,0.956356433
723,0.956295905
724,0.956235431
725,0.95617501
726,0.956114644
727,0.956054332
728,0.955994073
729,0.955933868
730,0.955873717
731,0.955813619
732,0.955753575
733,0.955693585
734,0.955633648
735,0.955573764
736,0.955513934
737,0.955454156
738,0.955394433
739,0.955334762
740,0.955275144
741,0.95521558
742,0.955156068
743,0.95509661
744,0.955037204
745,0.954977851
746,0.954918551
747,0.954859304
748,0.954800109
749,0.954740967
750,0.954681878
751,0.954622841
752,0.954563857
753,0.954504924
754,0.954446045
755,0.954387217
756,0.954328442
757,0.954269719
758,0.954211048
759,0.954152429
760,0.954093862
761,0.954035348
762,0.953976884
763,0.953918473
764,0.953860114
765,0.953801806
766,0.95374355
767,0.953685346
768,0.953627193
769,0.953569091
770,0.953511041
771,0.953453043
772,0.953395096
773,0.9533372
774,0.953279355
775,0.953221561
776,0.953163819
777,0.953106127
778,0.953048486
779,0.952990897
780,0.952933358
781,0.95287587
782,0.952818433
783,0.952761046
784,0.95270371
785,0.952646425
786,0.95258919
787,0.952532006
788,0.952474872
789,0.952417788
790,0.952360755
791,0.952303772
792,0.952246839
793,0.952189956
794,0.952133123
795,0.95207634
796,0.952019608
797,0.951962924
798,0.951906291
799,0.951849708
800,0.951793174
801,0.95173669
802,0.951680255
803,0.95162387
804,0.951567535
805,0.951511249
806,0.951455012
807,0.951398825
808,0.951342686
809,0.951286598
810,0.951230558
811,0.951174567
812,0.951118625
813,0.951062733
814,0.951006889
815,0.950951093
816,0.950895347
817,0.95083965
818,0.950784001
819,0.9507284
820,0.950672849
821,0.950617345
822,0.95056189
823,0.950506484
824,0.950451126
825,0.950395816
826,0.950340555
827,0.95028534
828,0.950230175
829,0.950175058
830,0.950119988
831,0.950064967
832,0.950009993
833,0.949955067
834,0.949900189
835,0.949845358
836,0.949790576
837,0.94973584
838,0.949681153
839,0.949626512
840,0.94957192
841,0.949517373
842,0.949462875
843,0.949408424
844,0.94935402
845,0.949299663
846,0.949245353
847,0.94919109
848,0.949136875
849,0.949082705
850,0.949028583
851,0.948974508
852,0.948920479
853,0.948866497
854,0.948812562
855,0.948758672
856,0.94870483
857,0.948651033
858,0.948597284
859,0.948543581
860,0.948489922
861,0.948436312
862,0.948382747
863,0.948329228
864,0.948275755
865,0.948222329
866,0.948168948
867,0.948115612
868,0.948062323
869,0.948009079
870,0.947955882
871,0.947902729
