f,S21
349,0.969202841
350,0.969079876
351,0.968956961
352,0.968834099
353,0.968711291
354,0.968588543
355,0.968465855
356,0.968343232
357,0.968220676
358,0.96809819
359,0.967975776
360,0.967853439
361,0.96773118
362,0.967609002
363,0.967486909
364,0.967364902
365,0.967242985
366,0.967121161
367,0.966999432
368,0.966877801
369,0.96675627
370,0.966634843
371,0.966513522
372,0.966392309
373,0.966271208
374,0.96615022
375,0.966029349
376,0.965908597
377,0.965787966
378,0.965667459
379,0.965547078
380,0.965426827
381,0.965306707
382,0.96518672
383,0.96506687
384,0.964947158
385,0.964827587
386,0.964708159
387,0.964588876
388,0.964469741
389,0.964350756
390,0.964231923
391,0.964113243
392,0.963994721
393,0.963876356
394,0.963758152
395,0.963640111
396,0.963522234
397,0.963404524
398,0.963286982
399,0.96316961
400,0.963052411
401,0.962935386
402,0.962818537
403,0.962701866
404,0.962585374
405,0.962469063
406,0.962352936
407,0.962236993
408,0.962121236
409,0.962005667
410,0.961890288
411,0.961775099
412,0.961660103
413,0.961545301
414,0.961430695
415,0.961316285
416,0.961202073
417,0.961088061
418,0.960974249
419,0.960860639
420,0.960747233
421,0.960634031
422,0.960521035
423,0.960408246
424,0.960295664
425,0.960183291
426,0.960071128
427,0.959959177
428,0.959847436
429,0.959735909
430,0.959624596
431,0.959513497
432,0.959402613
433,0.959291945
434,0.959181495
435,0.959071261
436,0.958961247
437,0.958851451
438,0.958741874
439,0.958632518
440,0.958523383
441,0.958414468
442,0.958305776
443,0.958197305
444,0.958089057
445,0.957981032
446,0.957873231
447,0.957765653
448,0.957658298
449,0.957551168
450,0.957444262
451,0.957337581
452,0.957231125
453,0.957124893
454,0.957018887
455,0.956913105
456,0.956807549
457,0.956702217
458,0.956597111
459,0.956492229
460,0.956387573
461,0.956283141
462,0.956178934
463,0.956074952
464,0.955971193
465,0.955867659
466,0.955764349
467,0.955661262
468,0.955558399
469,0.955455758
470,0.95535334
471,0.955251144
472,0.95514917
473,0.955047417
474,0.954945885
475,0.954844573
476,0.954743482
477,0.954642609
478,0.954541955
479,0.95444152
480,0.954341302
481,0.954241301
482,0.954141516
483,0.954041947
484,0.953942592
485,0.953843452
486,0.953744526
487,0.953645812
488,0.953547309
489,0.953449018
490,0.953350938
491,0.953253066
492,0.953155404
493,0.953057949
494,0.9529607
495,0.952863658
496,0.952766821
497,0.952670187
498,0.952573757
499,0.952477529
500,0.952381502
501,0.952285674
502,0.952190046
503,0.952094616
504,0.951999383
505,0.951904345
506,0.951809503
507,0.951714853
508,0.951620397
509,0.951526132
510,0.951432057
511,0.951338171
512,0.951244473
513,0.951150962
514,0.951057636
515,0.950964495
516,0.950871537
517,0.95077876
518,0.950686165
519,0.950593749
520,0.950501511
521,0.95040945
522,0.950317565
523,0.950225854
524,0.950134317
525,0.950042951
526,0.949951756
527,0.94986073
528,0.949769872
529,0.94967918
530,0.949588654
531,0.949498292
532,0.949408092
533,0.949318054
534,0.949228175
535,0.949138455
536,0.949048893
537,0.948959486
538,0.948870234
539,0.948781135
540,0.948692188
541,0.948603391
542,0.948514743
543,0.948426243
544,0.94833789
545,0.948249681
546,0.948161616
547,0.948073693
548,0.94798591
549,0.947898267
550,0.947810763
551,0.947723394
552,0.947636161
553,0.947549062
554,0.947462096
555,0.94737526
556,0.947288555
557,0.947201977
558,0.947115527
559,0.947029202
560,0.946943002
