f,S21
228,0.870900827
229,0.870385191
230,0.869873081
231,0.869363467
232,0.868855652
233,0.868348454
234,0.867838484
235,0.867329305
236,0.866826758
237,0.866327866
238,0.865830974
239,0.865334755
240,0.864837138
241,0.864336865
242,0.86383862
243,0.863344716
244,0.862853723
245,0.86236472
246,0.861877247
247,0.861390256
248,0.86090043
249,0.860414019
250,0.859932776
251,0.859454097
252,0.858976981
253,0.85850044
254,0.85802252
255,0.857541573
256,0.857062917
257,0.856587813
258,0.856114517
259,0.855642388
260,0.8551712
261,0.854699885
262,0.854226136
263,0.853757285
264,0.853291529
265,0.852827444
266,0.852364438
267,0.851901746
268,0.851437496
269,0.850970091
270,0.850505342
271,0.850042801
272,0.849580895
273,0.849119319
274,0.848658025
275,0.848195605
276,0.847732582
277,0.847273602
278,0.84681625
279,0.846359936
280,0.845904289
281,0.845448696
282,0.844991284
283,0.844531265
284,0.844074021
285,0.843617578
286,0.843160924
287,0.84270402
288,0.8422469
289,0.841787775
290,0.841330621
291,0.840875431
292,0.840421165
293,0.83996758
294,0.839514434
295,0.839061212
296,0.838605902
297,0.838149559
298,0.837695349
299,0.837241015
300,0.836786068
301,0.83633064
302,0.835874671
303,0.835417464
304,0.834962679
305,0.834508879
306,0.834055816
307,0.833603366
308,0.833151347
309,0.832699274
310,0.832245049
311,0.831791894
312,0.831339695
313,0.83088707
314,0.830433801
315,0.829980098
316,0.829525452
317,0.829071803
318,0.828619582
319,0.828168296
320,0.827717878
321,0.827268234
322,0.826819202
323,0.826370205
324,0.825919896
325,0.825471553
326,0.825023496
327,0.824575083
328,0.824126179
329,0.823676962
330,0.823227382
331,0.822779495
332,0.822332774
333,0.821887203
334,0.821442748
335,0.820999324
336,0.820556759
337,0.820114127
338,0.819672022
339,0.819231336
340,0.8187909
341,0.818350289
342,0.817909341
343,0.817467957
344,0.817027506
345,0.816588325
346,0.816150421
347,0.815713835
348,0.815278553
349,0.814844501
350,0.814411469
351,0.81397853
352,0.813547271
353,0.813116836
354,0.812686753
355,0.81225662
356,0.81182617
357,0.811395577
358,0.810966032
359,0.810537643
360,0.810110515
361,0.809684677
362,0.809260139
363,0.808836851
364,0.808414439
365,0.80799292
366,0.807572734
367,0.807153262
368,0.806734175
369,0.806315056
370,0.805895461
371,0.805476071
372,0.805057423
373,0.804639811
374,0.804223256
375,0.803807764
376,0.803393375
377,0.80298006
378,0.802567432
379,0.802156068
380,0.801745519
381,0.801335554
382,0.800925894
383,0.800516077
384,0.80010584
385,0.799695574
386,0.799285937
387,0.798877154
388,0.798469124
389,0.798061816
390,0.797655304
391,0.797249509
392,0.796844561
393,0.796440422
394,0.796036839
395,0.795633644
396,0.795230603
397,0.794827304
398,0.794423488
399,0.794019454
400,0.79361599
401,0.793213215
402,0.792810899
403,0.792408967
404,0.792007532
405,0.791606633
406,0.791206472
407,0.790806813
408,0.790407498
409,0.790008389
410,0.789609286
411,0.789209925
412,0.788809897
413,0.788409592
414,0.78800989
415,0.787610795
416,0.787211955
417,0.786813247
418,0.786414857
419,0.786017003
420,0.785619694
421,0.785222787
422,0.784826123
423,0.784429583
424,0.784033041
425,0.783636225
426,0.783238739
427,0.78284104
428,0.782444085
429,0.782047754
430,0.781651605
431,0.781255451
432,0.780859521
433,0.780464145
434,0.780069369
435,0.779675028
436,0.779280948
