f,S21
532,0.933432868
533,0.933242294
534,0.933051771
535,0.932861301
536,0.932670883
537,0.932480519
538,0.932290209
539,0.932099953
540,0.931909753
541,0.931719609
542,0.931529522
543,0.931339492
544,0.93114952
545,0.930959606
546,0.930769752
547,0.930579957
548,0.930390223
549,0.93020055
550,0.930010938
551,0.929821389
552,0.929631902
553,0.929442479
554,0.929253119
555,0.929063824
556,0.928874594
557,0.92868543
558,0.928496332
559,0.9283073
560,0.928118336
561,0.92792944
562,0.927740611
563,0.927551852
564,0.927363162
565,0.927174542
566,0.926985993
567,0.926797514
568,0.926609107
569,0.926420771
570,0.926232508
571,0.926044319
572,0.925856202
573,0.92566816
574,0.925480191
575,0.925292298
576,0.92510448
577,0.924916738
578,0.924729073
579,0.924541484
580,0.924353972
581,0.924166538
582,0.923979182
583,0.923791904
584,0.923604706
585,0.923417587
586,0.923230548
587,0.923043589
588,0.922856711
589,0.922669914
590,0.922483199
591,0.922296566
592,0.922110015
593,0.921923547
594,0.921737162
595,0.921550861
596,0.921364643
597,0.921178511
598,0.920992463
599,0.9208065
600,0.920620622
601,0.920434831
602,0.920249126
603,0.920063508
604,0.919877976
605,0.919692533
606,0.919507176
607,0.919321909
608,0.919136729
609,0.918951638
610,0.918766637
611,0.918581725
612,0.918396903
613,0.918212171
614,0.91802753
615,0.91784298
616,0.91765852
617,0.917474153
618,0.917289877
619,0.917105693
620,0.916921602
621,0.916737604
622,0.916553699
623,0.916369887
624,0.916186169
625,0.916002544
626,0.915819015
627,0.915635579
628,0.915452239
629,0.915268994
630,0.915085844
631,0.91490279
632,0.914719832
633,0.914536971
634,0.914354206
635,0.914171538
636,0.913988967
637,0.913806493
638,0.913624117
639,0.913441839
640,0.913259659
641,0.913077577
642,0.912895595
643,0.912713711
644,0.912531926
645,0.91235024
646,0.912168655
647,0.911987169
648,0.911805783
649,0.911624498
650,0.911443313
651,0.911262229
652,0.911081246
653,0.910900365
654,0.910719584
655,0.910538906
656,0.910358329
657,0.910177855
658,0.909997483
659,0.909817213
660,0.909637047
661,0.909456983
662,0.909277022
663,0.909097165
664,0.908917411
665,0.908737761
666,0.908558215
667,0.908378773
668,0.908199436
669,0.908020203
670,0.907841075
671,0.907662051
672,0.907483133
673,0.90730432
674,0.907125612
675,0.90694701
676,0.906768513
677,0.906590123
678,0.906411839
679,0.90623366
680,0.906055589
681,0.905877624
682,0.905699765
683,0.905522014
684,0.905344369
685,0.905166832
686,0.904989402
687,0.90481208
688,0.904634865
689,0.904457758
690,0.904280759
691,0.904103868
692,0.903927085
693,0.903750411
694,0.903573845
695,0.903397388
696,0.903221039
697,0.903044799
698,0.902868669
699,0.902692647
700,0.902516735
701,0.902340932
702,0.902165239
703,0.901989655
704,0.901814181
705,0.901638817
706,0.901463563
707,0.901288418
708,0.901113385
709,0.900938461
710,0.900763648
711,0.900588945
712,0.900414353
713,0.900239872
714,0.900065501
715,0.899891242
716,0.899717093
717,0.899543055
718,0.899369129
719,0.899195314
720,0.899021611
721,0.898848019
722,0.898674538
723,0.898501169
724,0.898327912
725,0.898154767
726,0.897981734
727,0.897808812
728,0.897636003
729,0.897463306
730,0.897290721
731,0.897118248
732,0.896945888
733,0.89677364
734,0.896601505
735,0.896429482
736,0.896257572
737,0.896085775
738,0.895914091
739,0.895742519
740,0.89557106
741,0.895399715
742,0.895228482
743,0.895057362
744,0.894886356
745,0.894715463
746,0.894544683
747,0.894374016
748,0.894203463
749,0.894033023
750,0.893862697
751,0.893692484
752,0.893522385
753,0.893352399
754,0.893182527
755,0.893012769
756,0.892843124
757,0.892673594
758,0.892504177
759,0.892334874
760,0.892165685
761,0.89199661
762,0.891827649
763,0.891658802
764,0.891490069
765,0.89132145
766,0.891152945
767,0.890984554
768,0.890816278
769,0.890648116
770,0.890480068
771,0.890312134
772,0.890144315
773,0.889976609
774,0.889809019
775,0.889641542
776,0.88947418
777,0.889306933
778,0.889139799
779,0.888972781
780,0.888805876
781,0.888639087
782,0.888472411
783,0.888305851
784,0.888139404
785,0.887973072
786,0.887806855
787,0.887640753
788,0.887474764
789,0.887308891
790,0.887143132
791,0.886977488
792,0.886811958
793,0.886646543
794,0.886481242
795,0.886316056
796,0.886150985
797,0.885986028
798,0.885821186
799,0.885656459
800,0.885491846
801,0.885327348
802,0.885162964
803,0.884998695
804,0.88483454
805,0.884670501
806,0.884506575
807,0.884342765
808,0.884179069
809,0.884015487
810,0.88385202
811,0.883688668
812,0.88352543
813,0.883362307
814,0.883199298
815,0.883036404
816,0.882873624
817,0.882710959
818,0.882548408
819,0.882385971
820,0.882223649
821,0.882061442
822,0.881899349
823,0.88173737
824,0.881575506
825,0.881413755
826,0.88125212
827,0.881090598
828,0.880929191
829,0.880767898
830,0.88060672
831,0.880445655
832,0.880284705
833,0.880123869
834,0.879963147
835,0.879802539
836,0.879642045
837,0.879481665
838,0.8793214
839,0.879161248
840,0.879001211
841,0.878841286
842,0.878681477
843,0.878521781
844,0.878362198
845,0.87820273
846,0.878043376
847,0.877884135
848,0.877725008
849,0.877565994
850,0.877407095
851,0.877248308
852,0.877089636
853,0.876931077
854,0.876772631
855,0.876614299
856,0.876456081
857,0.876297975
858,0.876139983
859,0.875982105
860,0.875824339
861,0.875666687
862,0.875509148
863,0.875351722
864,0.875194409
865,0.87503721
866,0.874880123
867,0.874723149
868,0.874566288
869,0.87440954
870,0.874252905
871,0.874096383
872,0.873939973
873,0.873783676
874,0.873627492
875,0.873471421
876,0.873315461
877,0.873159615
878,0.873003881
879,0.872848259
880,0.872692749
881,0.872537352
882,0.872382068
883,0.872226895
884,0.872071834
885,0.871916886
886,0.871762049
887,0.871607325
888,0.871452712
889,0.871298212
890,0.871143823
891,0.870989546
892,0.87083538
893,0.870681327
894,0.870527385
895,0.870373554
896,0.870219835
897,0.870066228
898,0.869912732
899,0.869759346
900,0.869606073
901,0.869452911
902,0.86929986
903,0.86914692
904,0.868994091
905,0.868841372
906,0.868688765
907,0.868536268
908,0.868383883
909,0.868231608
910,0.868079444
911,0.86792739
912,0.867775447
913,0.867623615
914,0.867471893
915,0.86732028
916,0.867168779
917,0.867017388
918,0.866866107
919,0.866714936
920,0.866563874
921,0.866412923
922,0.866262082
923,0.866111351
924,0.86596073
925,0.865810218
926,0.865659815
927,0.865509523
928,0.86535934
929,0.865209266
930,0.865059302
931,0.864909447
932,0.864759701
933,0.864610065
934,0.864460537
935,0.864311118
936,0.864161808
937,0.864012608
938,0.863863517
939,0.863714534
940,0.863565659
941,0.863416893
942,0.863268236
943,0.863119687
944,0.862971246
945,0.862822915
946,0.862674691
947,0.862526576
948,0.862378568
949,0.862230669
950,0.862082878
951,0.861935194
952,0.861787618
953,0.86164015
954,0.86149279
955,0.861345537
956,0.861198392
957,0.861051355
958,0.860904425
959,0.860757602
960,0.860610886
961,0.860464278
962,0.860317776
963,0.860171381
964,0.860025093
965,0.859878912
966,0.859732838
967,0.859586871
968,0.859441011
969,0.859295257
970,0.85914961
971,0.859004069
972,0.858858634
973,0.858713305
974,0.858568083
975,0.858422967
976,0.858277956
977,0.858133052
978,0.857988253
979,0.857843561
980,0.857698974
981,0.857554494
982,0.857410118
983,0.857265847
984,0.857121681
985,0.856977621
986,0.856833667
987,0.856689818
988,0.856546074
989,0.856402435
990,0.856258901
991,0.856115472
992,0.855972148
993,0.855828928
994,0.855685812
995,0.855542801
996,0.855399894
997,0.855257092
998,0.855114395
999,0.854971801
1000,0.854829312
1001,0.854686926
1002,0.854544645
1003,0.854402468
1004,0.854260394
1005,0.854118424
1006,0.853976557
1007,0.853834795
1008,0.853693136
1009,0.85355158
1010,0.853410127
1011,0.853268778
1012,0.853127532
1013,0.852986388
1014,0.852845347
1015,0.852704409
1016,0.852563573
1017,0.852422841
1018,0.852282211
1019,0.852141685
1020,0.852001262
1021,0.85186094
1022,0.85172072
1023,0.851580602
1024,0.851440587
1025,0.851300674
1026,0.851160862
1027,0.851021153
1028,0.850881545
1029,0.85074204
1030,0.850602636
1031,0.850463334
1032,0.850324133
1033,0.850185034
1034,0.850046035
1035,0.849907137
1036,0.84976834
1037,0.849629644
1038,0.849491049
1039,0.849352556
1040,0.849214165
1041,0.849075875
1042,0.848937685
1043,0.848799594
1044,0.848661602
1045,0.848523711
1046,0.848385923
1047,0.848248234
1048,0.848110645
1049,0.847973154
1050,0.847835765
1051,0.847698477
1052,0.847561287
1053,0.847424197
1054,0.847287206
1055,0.847150315
1056,0.847013524
1057,0.846876832
1058,0.84674024
1059,0.846603747
1060,0.846467354
1061,0.846331059
1062,0.846194864
1063,0.846058766
1064,0.845922765
1065,0.845786862
1066,0.845651059
1067,0.845515357
1068,0.845379754
1069,0.845244249
1070,0.845108838
1071,0.844973526
1072,0.844838315
1073,0.844703204
1074,0.844568188
1075,0.844433267
1076,0.844298446
1077,0.844163724
1078,0.844029098
1079,0.843894569
1080,0.843760139
1081,0.843625805
1082,0.843491568
1083,0.843357429
1084,0.843223386
1085,0.843089441
1086,0.842955592
1087,0.842821841
1088,0.842688188
1089,0.842554631
1090,0.842421169
1091,0.842287801
1092,0.842154529
1093,0.842021357
1094,0.841888284
1095,0.841755308
1096,0.841622421
1097,0.841489626
1098,0.841356931
1099,0.841224338
1100,0.841091838
1101,0.840959429
1102,0.840827119
1103,0.840694906
1104,0.840562784
1105,0.840430757
1106,0.84029883
1107,0.840166996
1108,0.840035254
1109,0.839903609
1110,0.83977206
1111,0.839640604
1112,0.839509243
1113,0.839377977
1114,0.839246806
1115,0.839115729
1116,0.838984744
1117,0.838853852
1118,0.838723055
1119,0.838592355
1120,0.838461752
1121,0.838331243
1122,0.838200821
1123,0.838070488
1124,0.837940254
1125,0.837810121
1126,0.837680075
1127,0.837550117
1128,0.83742026
1129,0.837290501
1130,0.837160823
1131,0.837031236
1132,0.836901754
1133,0.836772363
1134,0.836643056
1135,0.836513847
1136,0.836384732
1137,0.836255706
1138,0.836126775
1139,0.835997934
1140,0.835869185
1141,0.835740531
1142,0.835611966
1143,0.835483495
1144,0.835355116
1145,0.835226829
1146,0.835098633
1147,0.834970525
1148,0.834842509
1149,0.834714587
1150,0.83458676
1151,0.834459022
1152,0.834331368
1153,0.834203808
1154,0.83407635
1155,0.833948978
1156,0.833821681
1157,0.833694481
1158,0.833567392
1159,0.833440381
1160,0.833313445
1161,0.833186617
1162,0.833059879
1163,0.832933222
1164,0.832806664
1165,0.832680192
1166,0.832553804
1167,0.83242752
1168,0.832301315
1169,0.832175197
1170,0.83204918
1171,0.831923244
1172,0.831797399
1173,0.831671645
1174,0.831545979
1175,0.831420402
1176,0.831294913
1177,0.831169516
1178,0.831044207
1179,0.830918987
1180,0.830793852
1181,0.830668805
1182,0.830543853
1183,0.830418994
1184,0.830294214
1185,0.830169512
1186,0.830044912
1187,0.829920411
1188,0.829795981
1189,0.829671635
1190,0.829547395
1191,0.829423229
1192,0.829299147
1193,0.829175177
1194,0.829051269
1195,0.828927446
1196,0.828803743
1197,0.828680096
1198,0.828556537
1199,0.828433089
1200,0.828309704
