f,S21
0.581,0.988106523
0.582,0.988084146
0.583,0.98806179
0.584,0.988039455
0.585,0.988017141
0.586,0.987994847
0.587,0.987972575
0.588,0.987950323
0.589,0.987928092
0.59,0.987905881
0.591,0.987883691
0.592,0.987861522
0.593,0.987839374
0.594,0.987817246
0.595,0.98779514
0.596,0.987773053
0.597,0.987750988
0.598,0.987728943
0.599,0.987706919
0.6,0.987684915
0.601,0.987662932
0.602,0.987640969
0.603,0.987619028
0.604,0.987597106
0.605,0.987575205
0.606,0.987553325
0.607,0.987531465
0.608,0.987509626
0.609,0.987487807
0.61,0.987466009
0.611,0.987444231
0.612,0.987422474
0.613,0.987400737
0.614,0.98737902
0.615,0.987357324
0.616,0.987335648
0.617,0.987313993
0.618,0.987292358
0.619,0.987270743
0.62,0.987249148
0.621,0.987227574
0.622,0.98720602
0.623,0.987184487
0.624,0.987162973
0.625,0.98714148
0.626,0.987120007
0.627,0.987098554
0.628,0.987077122
0.629,0.987055709
0.63,0.987034317
0.631,0.987012944
0.632,0.986991592
0.633,0.98697026
0.634,0.986948948
0.635,0.986927656
0.636,0.986906384
0.637,0.986885132
0.638,0.9868639
0.639,0.986842688
0.64,0.986821496
0.641,0.986800324
0.642,0.986779172
0.643,0.986758039
0.644,0.986736927
0.645,0.986715834
0.646,0.986694762
0.647,0.986673709
0.648,0.986652675
0.649,0.986631662
0.65,0.986610668
0.651,0.986589694
0.652,0.98656874
0.653,0.986547806
0.654,0.986526891
0.655,0.986505996
0.656,0.98648512
0.657,0.986464264
0.658,0.986443428
0.659,0.986422611
0.66,0.986401814
0.661,0.986381036
0.662,0.986360278
0.663,0.986339539
0.664,0.98631882
0.665,0.98629812
0.666,0.98627744
0.667,0.986256779
0.668,0.986236137
0.669,0.986215515
0.67,0.986194912
0.671,0.986174329
0.672,0.986153765
0.673,0.98613322
0.674,0.986112694
0.675,0.986092188
0.676,0.9860717
0.677,0.986051233
0.678,0.986030784
0.679,0.986010354
0.68,0.985989944
0.681,0.985969552
0.682,0.98594918
0.683,0.985928827
0.684,0.985908493
0.685,0.985888178
0.686,0.985867882
0.687,0.985847604
0.688,0.985827346
0.689,0.985807107
0.69,0.985786887
0.691,0.985766685
0.692,0.985746503
0.693,0.985726339
0.694,0.985706195
0.695,0.985686069
0.696,0.985665962
0.697,0.985645873
0.698,0.985625804
0.699,0.985605753
0.7,0.985585721
0.701,0.985565707
0.702,0.985545712
0.703,0.985525736
0.704,0.985505779
0.705,0.98548584
0.706,0.985465919
0.707,0.985446018
0.708,0.985426134
0.709,0.98540627
0.71,0.985386423
0.711,0.985366596
0.712,0.985346786
0.713,0.985326996
0.714,0.985307223
0.715,0.985287469
0.716,0.985267733
0.717,0.985248016
0.718,0.985228317
0.719,0.985208636
0.72,0.985188974
0.721,0.98516933
0.722,0.985149704
0.723,0.985130096
0.724,0.985110506
0.725,0.985090935
0.726,0.985071382
0.727,0.985051846
0.728,0.985032329
0.729,0.98501283
0.73,0.984993349
0.731,0.984973886
0.732,0.984954442
0.733,0.984935015
0.734,0.984915606
0.735,0.984896215
0.736,0.984876842
0.737,0.984857487
0.738,0.984838149
0.739,0.98481883
0.74,0.984799528
0.741,0.984780244
0.742,0.984760978
0.743,0.98474173
0.744,0.9847225
0.745,0.984703287
0.746,0.984684092
0.747,0.984664914
0.748,0.984645754
0.749,0.984626612
0.75,0.984607488
0.751,0.984588381
0.752,0.984569291
0.753,0.98455022
0.754,0.984531165
0.755,0.984512128
0.756,0.984493109
0.757,0.984474107
0.758,0.984455123
0.759,0.984436155
0.76,0.984417206
0.761,0.984398273
0.762,0.984379358
0.763,0.984360461
0.764,0.98434158
0.765,0.984322717
0.766,0.984303871
0.767,0.984285043
0.768,0.984266231
0.769,0.984247437
0.77,0.98422866
0.771,0.9842099
0.772,0.984191157
0.773,0.984172431
0.774,0.984153722
0.775,0.98413503
0.776,0.984116356
0.777,0.984097698
0.778,0.984079057
0.779,0.984060434
0.78,0.984041827
0.781,0.984023237
0.782,0.984004664
0.783,0.983986108
0.784,0.983967568
0.785,0.983949046
0.786,0.98393054
0.787,0.983912051
0.788,0.983893579
0.789,0.983875124
0.79,0.983856685
0.791,0.983838263
0.792,0.983819858
0.793,0.983801469
0.794,0.983783097
0.795,0.983764741
0.796,0.983746402
0.797,0.98372808
0.798,0.983709774
0.799,0.983691485
0.8,0.983673212
0.801,0.983654956
0.802,0.983636716
0.803,0.983618492
0.804,0.983600285
0.805,0.983582094
0.806,0.98356392
0.807,0.983545762
0.808,0.98352762
0.809,0.983509495
0.81,0.983491386
0.811,0.983473293
0.812,0.983455216
0.813,0.983437156
0.814,0.983419112
0.815,0.983401083
0.816,0.983383071
0.817,0.983365076
0.818,0.983347096
0.819,0.983329132
0.82,0.983311185
0.821,0.983293253
0.822,0.983275338
0.823,0.983257438
0.824,0.983239554
0.825,0.983221687
0.826,0.983203835
0.827,0.983185999
0.828,0.983168179
0.829,0.983150375
0.83,0.983132587
0.831,0.983114815
0.832,0.983097058
0.833,0.983079317
0.834,0.983061592
0.835,0.983043883
0.836,0.983026189
0.837,0.983008511
0.838,0.982990849
0.839,0.982973202
0.84,0.982955572
0.841,0.982937956
0.842,0.982920357
0.843,0.982902772
0.844,0.982885203
0.845,0.982867651
0.846,0.982850113
0.847,0.98283259
0.848,0.982815084
0.849,0.982797593
0.85,0.982780117
0.851,0.982762656
0.852,0.982745211
0.853,0.982727782
0.854,0.982710367
0.855,0.982692968
0.856,0.982675585
0.857,0.982658216
0.858,0.982640863
0.859,0.982623525
0.86,0.982606202
0.861,0.982588894
0.862,0.982571602
0.863,0.982554324
0.864,0.982537062
0.865,0.982519815
0.866,0.982502584
0.867,0.982485366
0.868,0.982468165
0.869,0.982450978
0.87,0.982433806
0.871,0.982416649
0.872,0.982399507
0.873,0.98238238
0.874,0.982365268
0.875,0.982348171
0.876,0.982331088
0.877,0.982314021
0.878,0.982296969
0.879,0.982279931
0.88,0.982262908
0.881,0.9822459
0.882,0.982228907
0.883,0.982211928
0.884,0.982194964
0.885,0.982178015
0.886,0.98216108
0.887,0.98214416
0.888,0.982127255
0.889,0.982110364
0.89,0.982093488
0.891,0.982076627
0.892,0.982059779
0.893,0.982042947
0.894,0.982026129
0.895,0.982009326
0.896,0.981992536
0.897,0.981975762
0.898,0.981959002
0.899,0.981942256
0.9,0.981925525
0.901,0.981908808
0.902,0.981892106
0.903,0.981875418
0.904,0.981858744
0.905,0.981842084
0.906,0.981825439
0.907,0.981808807
0.908,0.981792191
0.909,0.981775588
0.91,0.981759
0.911,0.981742425
0.912,0.981725865
0.913,0.98170932
0.914,0.981692788
0.915,0.981676269
0.916,0.981659766
0.917,0.981643277
0.918,0.981626801
0.919,0.98161034
0.92,0.981593892
0.921,0.981577458
0.922,0.981561039
0.923,0.981544633
0.924,0.981528242
0.925,0.981511864
0.926,0.9814955
0.927,0.98147915
0.928,0.981462814
0.929,0.981446491
0.93,0.981430183
0.931,0.981413888
0.932,0.981397607
0.933,0.98138134
0.934,0.981365086
0.935,0.981348846
0.936,0.98133262
0.937,0.981316408
0.938,0.98130021
0.939,0.981284024
0.94,0.981267852
0.941,0.981251694
0.942,0.98123555
0.943,0.981219419
0.944,0.981203302
0.945,0.981187198
0.946,0.981171108
0.947,0.981155032
0.948,0.981138969
0.949,0.981122919
0.95,0.981106883
0.951,0.98109086
0.952,0.98107485
0.953,0.981058855
0.954,0.981042872
0.955,0.981026902
0.956,0.981010946
0.957,0.980995004
0.958,0.980979075
0.959,0.980963159
0.96,0.980947256
0.961,0.980931366
0.962,0.98091549
0.963,0.980899626
0.964,0.980883775
0.965,0.980867938
0.966,0.980852115
0.967,0.980836305
0.968,0.980820507
0.969,0.980804723
0.97,0.980788952
0.971,0.980773194
0.972,0.980757448
0.973,0.980741716
0.974,0.980725997
0.975,0.980710291
0.976,0.980694598
0.977,0.980678917
0.978,0.98066325
0.979,0.980647595
0.98,0.980631954
0.981,0.980616326
0.982,0.980600711
0.983,0.980585107
0.984,0.980569516
0.985,0.980553939
0.986,0.980538374
0.987,0.980522823
0.988,0.980507284
0.989,0.980491758
0.99,0.980476245
0.991,0.980460744
0.992,0.980445256
0.993,0.98042978
0.994,0.980414317
0.995,0.980398867
0.996,0.980383429
0.997,0.980368004
0.998,0.980352592
0.999,0.980337192
1,0.980321805
1.001,0.98030643
1.002,0.980291068
1.003,0.980275719
1.004,0.980260382
1.005,0.980245057
1.006,0.980229745
1.007,0.980214445
1.008,0.980199158
1.009,0.980183883
1.01,0.980168621
1.011,0.98015337
1.012,0.980138132
1.013,0.980122906
1.014,0.980107693
1.015,0.980092491
1.016,0.980077302
1.017,0.980062125
1.018,0.98004696
1.019,0.980031809
1.02,0.980016669
1.021,0.980001542
1.022,0.979986426
1.023,0.979971323
1.024,0.979956232
1.025,0.979941153
1.026,0.979926086
1.027,0.979911031
1.028,0.979895988
1.029,0.979880958
1.03,0.979865939
1.031,0.979850933
1.032,0.979835939
1.033,0.979820956
1.034,0.979805985
1.035,0.979791026
1.036,0.979776079
1.037,0.979761143
1.038,0.97974622
1.039,0.979731309
1.04,0.979716411
1.041,0.979701525
1.042,0.97968665
1.043,0.979671786
1.044,0.979656934
1.045,0.979642093
1.046,0.979627266
1.047,0.97961245
1.048,0.979597645
1.049,0.979582852
1.05,0.97956807
1.051,0.979553301
1.052,0.979538544
1.053,0.979523797
1.054,0.979509063
1.055,0.97949434
1.056,0.979479629
1.057,0.979464929
1.058,0.979450242
1.059,0.979435566
1.06,0.979420902
1.061,0.97940625
1.062,0.979391609
1.063,0.979376979
1.064,0.979362359
1.065,0.97934775
1.066,0.979333153
1.067,0.97931857
1.068,0.979303998
1.069,0.979289437
1.07,0.979274886
1.071,0.979260346
1.072,0.97924582
1.073,0.979231306
1.074,0.979216802
1.075,0.979202308
1.076,0.979187826
1.077,0.979173356
1.078,0.979158896
1.079,0.979144448
1.08,0.979130012
1.081,0.979115587
1.082,0.979101172
1.083,0.979086769
1.084,0.979072377
1.085,0.979057996
1.086,0.979043627
1.087,0.97902927
1.088,0.979014924
1.089,0.979000589
1.09,0.978986264
1.091,0.978971949
1.092,0.978957645
